Area code;Donor;Project Code;Session No;Oblast;Raion;Hromada;Location name;Date;Topic;Language;Facilitator;Settlement type;Gender;Age;Status;
CEJ - Chernihiv;ECHO;UKR-000269;1;Chernihivska;Chernihivskyi;Mykhajlo-Kotsiubynska;L'hiv;20 December 2022;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;36;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;1;Chernihivska;Chernihivskyi;Mykhajlo-Kotsiubynska;L'hiv;20 December 2022;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;45;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;1;Chernihivska;Chernihivskyi;Mykhajlo-Kotsiubynska;L'hiv;20 December 2022;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;1;Chernihivska;Chernihivskyi;Mykhajlo-Kotsiubynska;L'hiv;20 December 2022;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;46;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;1;Chernihivska;Chernihivskyi;Mykhajlo-Kotsiubynska;L'hiv;20 December 2022;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;60;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;1;Chernihivska;Chernihivskyi;Mykhajlo-Kotsiubynska;L'hiv;20 December 2022;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;40;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;1;Chernihivska;Chernihivskyi;Mykhajlo-Kotsiubynska;L'hiv;20 December 2022;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;56;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;1;Chernihivska;Chernihivskyi;Mykhajlo-Kotsiubynska;L'hiv;20 December 2022;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;50;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;1;Chernihivska;Chernihivskyi;Mykhajlo-Kotsiubynska;L'hiv;20 December 2022;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;49;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;2;Chernihivska;Koriukivskyi;Menska;Semenivka;21 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;46;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;2;Chernihivska;Koriukivskyi;Menska;Semenivka;21 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;2;Chernihivska;Koriukivskyi;Menska;Semenivka;21 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;43;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;2;Chernihivska;Koriukivskyi;Menska;Semenivka;21 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;53;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;2;Chernihivska;Koriukivskyi;Menska;Semenivka;21 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;56;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;2;Chernihivska;Koriukivskyi;Menska;Semenivka;21 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;55;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;2;Chernihivska;Koriukivskyi;Menska;Semenivka;21 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;53;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;2;Chernihivska;Koriukivskyi;Menska;Semenivka;21 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Male;54;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;2;Chernihivska;Koriukivskyi;Menska;Semenivka;21 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;63;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;2;Chernihivska;Koriukivskyi;Menska;Semenivka;21 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;58;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;2;Chernihivska;Koriukivskyi;Menska;Semenivka;21 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;57;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;2;Chernihivska;Koriukivskyi;Menska;Semenivka;21 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;73;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;2;Chernihivska;Koriukivskyi;Menska;Semenivka;21 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Male;45;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;3;Chernihivska;Chernihivskyi;Kyinska;Trysviatska Sloboda;22 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;67;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;3;Chernihivska;Chernihivskyi;Kyinska;Trysviatska Sloboda;22 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;45;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;3;Chernihivska;Chernihivskyi;Kyinska;Trysviatska Sloboda;22 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;3;Chernihivska;Chernihivskyi;Kyinska;Trysviatska Sloboda;22 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;75;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;3;Chernihivska;Chernihivskyi;Kyinska;Trysviatska Sloboda;22 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;65;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;3;Chernihivska;Chernihivskyi;Kyinska;Trysviatska Sloboda;22 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;64;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;3;Chernihivska;Chernihivskyi;Kyinska;Trysviatska Sloboda;22 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;47;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;3;Chernihivska;Chernihivskyi;Kyinska;Trysviatska Sloboda;22 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;37;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;3;Chernihivska;Chernihivskyi;Kyinska;Trysviatska Sloboda;22 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;59;IDP Returnee;
CEJ - Chernihiv;ECHO;UKR-000269;3;Chernihivska;Chernihivskyi;Kyinska;Trysviatska Sloboda;22 December 2022;Recreation;Ukrainian;Valeriia Yakubenko, Olga Kaminska;Rural;Female;42;IDP Returnee;
CEJ - Chernihiv;ECHO;UKR-000269;4;Chernihivska;Koriukivskyi;Menska;Diahova;27 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;60;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;4;Chernihivska;Koriukivskyi;Menska;Diahova;27 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;41;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;4;Chernihivska;Koriukivskyi;Menska;Diahova;27 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;59;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;4;Chernihivska;Koriukivskyi;Menska;Diahova;27 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;62;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;4;Chernihivska;Koriukivskyi;Menska;Diahova;27 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;40;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;4;Chernihivska;Koriukivskyi;Menska;Diahova;27 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;42;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;4;Chernihivska;Koriukivskyi;Menska;Diahova;27 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Male;62;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;4;Chernihivska;Koriukivskyi;Menska;Diahova;27 December 2022;Recreation;ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;65;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;4;Chernihivska;Koriukivskyi;Menska;Diahova;27 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;46;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;4;Chernihivska;Koriukivskyi;Menska;Diahova;27 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;52;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;4;Chernihivska;Koriukivskyi;Menska;Diahova;27 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;52;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;4;Chernihivska;Koriukivskyi;Menska;Diahova;27 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;39;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;4;Chernihivska;Koriukivskyi;Menska;Diahova;27 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;54;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;5;Chernihivska;Chernihivskyi;Kyinska;Shestovytsia;28 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;70;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;5;Chernihivska;Chernihivskyi;Kyinska;Shestovytsia;28 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;60;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;5;Chernihivska;Chernihivskyi;Kyinska;Shestovytsia;28 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;65;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;5;Chernihivska;Chernihivskyi;Kyinska;Shestovytsia;28 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;69;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;5;Chernihivska;Chernihivskyi;Kyinska;Shestovytsia;28 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;24;IDP Returnee;
CEJ - Chernihiv;ECHO;UKR-000269;5;Chernihivska;Chernihivskyi;Kyinska;Shestovytsia;28 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;61;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;5;Chernihivska;Chernihivskyi;Kyinska;Shestovytsia;28 December 2022;Recreation;Ukrainian;Iryna Vitchenko, Olga Kaminska;Rural;Female;32;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;6;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;32;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;6;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;37;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;6;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;34;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;6;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;53;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;6;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;45;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;6;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;35;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;6;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;44;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;6;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;36;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;6;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;42;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;6;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;53;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;6;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;69;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;6;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;63;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;68;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;64;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;71;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;67;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;74;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;64;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;62;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;72;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;73;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;25;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;71;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;71;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;65;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;51;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;73;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;70;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;69;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;68;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;59;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;66;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;7;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;44;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;6;Chernihivska;Chernihivskyi;Horodnianska;Horodnia;10 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;35;IDP Returnee;
CEJ - Chernihiv;ECHO;UKR-000269;8;Chernihivska;Chernihivskyi;Chernihivska;Chernihiv (Bobrovytsia);18 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;62;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;8;Chernihivska;Chernihivskyi;Chernihivska;Chernihiv (Bobrovytsia);18 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Male;37;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;8;Chernihivska;Chernihivskyi;Chernihivska;Chernihiv (Bobrovytsia);18 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;62;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;8;Chernihivska;Chernihivskyi;Chernihivska;Chernihiv (Bobrovytsia);18 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;65;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;8;Chernihivska;Chernihivskyi;Chernihivska;Chernihiv (Bobrovytsia);18 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;74;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;8;Chernihivska;Chernihivskyi;Chernihivska;Chernihiv (Bobrovytsia);18 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;32;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;8;Chernihivska;Chernihivskyi;Chernihivska;Chernihiv (Bobrovytsia);18 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;57;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;8;Chernihivska;Chernihivskyi;Chernihivska;Chernihiv (Bobrovytsia);18 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;63;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;8;Chernihivska;Chernihivskyi;Chernihivska;Chernihiv (Bobrovytsia);18 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Urban;Female;70;IDP;
CEJ - Chernihiv;ECHO;UKR-000269;9;Chernihivska;Koriukivskyi;Menska;Danylivka;19 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;57;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;9;Chernihivska;Koriukivskyi;Menska;Danylivka;19 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;45;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;9;Chernihivska;Koriukivskyi;Menska;Danylivka;19 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;46;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;9;Chernihivska;Koriukivskyi;Menska;Danylivka;19 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;52;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;9;Chernihivska;Koriukivskyi;Menska;Danylivka;19 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;48;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;9;Chernihivska;Koriukivskyi;Menska;Danylivka;19 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;59;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;9;Chernihivska;Koriukivskyi;Menska;Danylivka;19 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;54;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;9;Chernihivska;Koriukivskyi;Menska;Danylivka;19 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;33;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;9;Chernihivska;Koriukivskyi;Menska;Danylivka;19 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;34;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;9;Chernihivska;Koriukivskyi;Menska;Danylivka;19 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;28;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;9;Chernihivska;Koriukivskyi;Menska;Danylivka;19 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;39;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;9;Chernihivska;Koriukivskyi;Menska;Danylivka;19 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;59;Host community;
CEJ - Chernihiv;ECHO;UKR-000269;10;Chernihivska;Koriukivskyi;Menska;Makoshyne;20 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;23;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;10;Chernihivska;Koriukivskyi;Menska;Makoshyne;20 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;54;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;10;Chernihivska;Koriukivskyi;Menska;Makoshyne;20 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;55;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;10;Chernihivska;Koriukivskyi;Menska;Makoshyne;20 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;56;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;10;Chernihivska;Koriukivskyi;Menska;Makoshyne;20 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;46;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;10;Chernihivska;Koriukivskyi;Menska;Makoshyne;20 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;68;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;10;Chernihivska;Koriukivskyi;Menska;Makoshyne;20 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;71;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;10;Chernihivska;Koriukivskyi;Menska;Makoshyne;20 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;67;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;11;Chernihivska;Koriukivskyi;Menska;Voloskivtsi;23 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;70;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;11;Chernihivska;Koriukivskyi;Menska;Voloskivtsi;23 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;47;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;11;Chernihivska;Koriukivskyi;Menska;Voloskivtsi;23 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;51;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;11;Chernihivska;Koriukivskyi;Menska;Voloskivtsi;23 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;43;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;11;Chernihivska;Koriukivskyi;Menska;Voloskivtsi;23 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;61;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;11;Chernihivska;Koriukivskyi;Menska;Voloskivtsi;23 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;60;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;11;Chernihivska;Koriukivskyi;Menska;Voloskivtsi;23 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;60;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;11;Chernihivska;Koriukivskyi;Menska;Voloskivtsi;23 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;64;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;11;Chernihivska;Koriukivskyi;Menska;Voloskivtsi;23 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Male;64;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;11;Chernihivska;Koriukivskyi;Menska;Voloskivtsi;23 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;73;Conflict affected;
CEJ - Chernihiv;ECHO;UKR-000269;11;Chernihivska;Koriukivskyi;Menska;Voloskivtsi;23 January 2023;Recreation;Ukrainian;Mykola Hlova, Olga Kaminska;Rural;Female;61;Conflict affected;
